Reynolds_Number,Lambda_0,Lambda_1,L1_Norm_Laminar,L1_Norm_Sharded,Eigenvalue_Gap
2506482.3970755786,0.003119337,0.038119158338785056,1.418496982914129,1.418496982914129,0.034999821338785056
2508940.9379260694,0.003119337,0.03810128760933877,1.4190573935046538,1.4190573935046538,0.03498195060933877
2511399.4787765606,0.003119337,0.038083407745860824,1.419618309857135,1.419618309857135,0.034964070745860824
2513858.0196270514,0.003119337,0.03806551873433121,1.4201797330514803,1.4201797330514803,0.034946181734331214
2516316.5604775427,0.003119337,0.038047620560694016,1.4207416641708717,1.4207416641708717,0.034928283560694016
2518775.1013280335,0.003119337,0.03802971321085731,1.4213041043017807,1.4213041043017807,0.03491037621085731
2521233.6421785243,0.003119337,0.038011796670692974,1.4218670545339807,1.4218670545339807,0.034892459670692974
2523692.1830290155,0.003119337,0.03799387092603662,1.4224305159605608,1.4224305159605608,0.03487453392603662
2526150.7238795063,0.003119337,0.03797593596268744,1.4229944896779398,1.4229944896779398,0.03485659896268744
2528609.2647299976,0.003119337,0.03795799176640805,1.4235589767858796,1.4235589767858796,0.03483865476640805
2531067.8055804884,0.003119337,0.03794003832292441,1.4241239783874993,1.4241239783874993,0.03482070132292441
2533526.3464309797,0.003119337,0.037922075617925655,1.4246894955892888,1.4246894955892888,0.034802738617925655
2535984.8872814705,0.003119337,0.03790410363706395,1.4252555295011233,1.4252555295011233,0.03478476663706395
2538443.4281319617,0.003119337,0.0378861223659544,1.425822081236277,1.425822081236277,0.0347667853659544
2540901.9689824525,0.003119337,0.03786813179017488,1.4263891519114373,1.4263891519114373,0.03474879479017488
2543360.5098329433,0.003119337,0.03785013189526591,1.4269567426467187,1.4269567426467187,0.03473079489526591
2545819.0506834346,0.003119337,0.03783212266673053,1.4275248545656782,1.4275248545656782,0.03471278566673053
2548277.5915339254,0.003119337,0.03781410409003414,1.4280934887953283,1.4280934887953283,0.03469476709003414
2550736.1323844166,0.003119337,0.037796076150604395,1.4286626464661518,1.4286626464661518,0.034676739150604395
2553194.6732349074,0.003119337,0.037778038833831046,1.4292323287121165,1.4292323287121165,0.034658701833831046
2555653.2140853987,0.003119337,0.03775999212506579,1.4298025366706906,1.4298025366706906,0.03464065512506579
2558111.7549358895,0.003119337,0.03774193600962218,1.4303732714828552,1.4303732714828552,0.03462259900962218
2560570.295786381,0.003119337,0.037723870472775416,1.430944534293122,1.430944534293122,0.034604533472775416
2563028.8366368716,0.003119337,0.037705795499762274,1.4315163262495445,1.4315163262495445,0.034586458499762274
2565487.3774873624,0.003119337,0.037687711075780915,1.4320886485037367,1.4320886485037367,0.034568374075780915
2567945.9183378536,0.003119337,0.03766961718599075,1.4326615022108848,1.4326615022108848,0.03455028018599075
2570404.4591883444,0.003119337,0.03765151381551236,1.4332348885297643,1.4332348885297643,0.03453217681551236
2572863.0000388357,0.003119337,0.037633400949427236,1.4338088086227547,1.4338088086227547,0.034514063949427236
2575321.5408893265,0.003119337,0.03761527857277775,1.4343832636558538,1.4343832636558538,0.03449594157277775
2577780.0817398177,0.003119337,0.037597146670566954,1.434958254798694,1.434958254798694,0.034477809670566954
2580238.6225903085,0.003119337,0.03757900522775843,1.4355337832245576,1.4355337832245576,0.03445966822775843
2582697.1634408,0.003119337,0.03756085422927617,1.4361098501103913,1.4361098501103913,0.03444151722927617
2585155.7042912906,0.003119337,0.03754269366000442,1.436686456636823,1.436686456636823,0.03442335666000442
